text;labels
Pergunto-me constantemente para que preciso saber as definições de uma data de impostos.;1
Mas a minha mãe tirou uma semana de férias. E tem estado a dormir desde ainda agora, o que me vale mesmo é a Mariana e a Marlene aqui.;1
se ja sabem a resposta nao perguntem;1
Secretário de Saúde afirma que novos casos de febre amarela em Minas estão em declínio https://t.co/s04zIfJaHe https://t.co/uD2SNr4ETS;0
Olááááááá;0
Três homens são detidos após roubo em loja de celulares em Ipatinga  https://t.co/YWm4mxkAlq;0
RT @chINESacute: Voltar para o ex é como colocar água no shampo que está a acabar. Até pode resultar, mas nunca vai ser como era antes;0
Acordei sem mensagens. Que merda.;1
RT @jornalhoje: Minas Gerais é o quarto estado a garantir o direito à amamentação em público: https://t.co/iVvCtS2Pr9 #JornalHoje https://t…;0
@tatianafilips 40?!? :O parece q tem 29;0
I Love Bairro Alto - Palácio Verride - http://t.co/jRvqLABDkr #bairroalto;1
Mas bom diaaaaaa lindos.;0
@masdotipo é complicado;1
E depois os testes correm-me tão mal;1
vou indo, boa noite.;0
@AnaCoutinho69 vá não fiques nervosa, come chocolate ahah;1
Bom dia;0
"Dupla é presa com drogas, arma e carro roubado em Patos de Minas

Saiba mais: https://t.co/PMDelEJg47 https://t.co/KinXwKgnn6";0
@martocasvital ahahahah o que? nós? nada disso ahah;0
"""Por ti, Por ti
por ti eu irei cantar
para sempre, para sempre,
quero-te ver a ganhar.""

Chorem verdes!!!";1
"Bom dia! Aqui estão as #previsões do #tempo para hoje!

Por estes lados...a #chuva parece que deu descanso! E... http://t.co/vwLFDdfVfA";1
@PMMG190 - Militares do Tático Móvel apreende menores fazendo tráfico de drogas  https://t.co/rxk0jML9qW;0
Segunda-feira, yyeeeaaa...;0
QUE MAL TE FIZ PARA ME TRATARES COMO UM FARRAPO;1
não é o único peixe no mar;0
aí está, preferes o orgulho e ver-me mal, do que a nossa amizade e apoiares-me quando mais preciso como faço contigo;1
"""e eu sei que o mal foi ter-te dado tanta importância """;1
Vou dormir ansiosa pela chegada deles! se acordar e nao tiver ca aquela porra o mundo esta fodido! portanto e bom que tragam big size;0
Artista de rua interpreta música e no final tem uma das maiores surpresas da sua vida http://t.co/oiVFg7SJKP;1
@rodzpinto @Leonor_Monteiro isso e filme de se ver ao domingo   ou ao sábado à tarde, não é a noite;1
Sou uma desilusão;1
Sinto falta da minha ingenuidade de criança, onde eu tinha um mundo perfeito e sem problemas;0
e a miúda escreveu mal outra vez opá és msm burra;1
@joaojcaetano @margvs o que me espanta, muitas vezes, é este tipo de proclamações serem levadas a sério.;1
RT @Hugotim1: #timbeta #globo Dois homens são presos por tráfico de drogas em Japonvar, Norte de MG https://t.co/2v7F40SxUB #OperacaoBetaLa…;0
=) SempreBenfica! RT @javigarcia06: Carrega #Benfica !!! Parabéns a toda a equipa e todos os benfiquistas!! Somos os melhores!! #SLB;0
A nossa sugestão musical de hoje vem da Dinamarca, mais concretamente de Copenhaga. Chama-se Nanna Øland... http://t.co/oLwV2r9dyQ;1
"Ocupação de ministérios foi ""situação excecional"", diz Jorge Moreira da Silva http://t.co/YUXbmqOWI8";1
PINN: Últimas PINN: Venezuela: Automóveis comercializados pelo Estado não poderão ser revendidos http://t.co/guCKIAVorD #PINN;1
@Joa_amenino eu te amo;0
pq amo dormir;0
GOLOOOO!! 3 pontos, tá feito! Assim, sim!;0
O silêncio é o choro mais alto.;1
A edição do programa Cinebox da TVI24, fica hoje por minha conta. @ TVI Televisão Independente, S.A. http://t.co/hkCmEkd2YQ;1
E abrir o baile de casamento ao som desta música...? http://t.co/6QIRkZ6kZO;1
"bem: "" VÁ BEIJINHO TXAU""";0
até amanhã;1
Publiquei uma foto nova no Facebook http://t.co/lKoTcBcUxR;1
O lado para o qual um cão abana a cauda faz toda a diferença… para os outros cães http://t.co/pXWBWfmoi4;1
Photo: Moçambique: recuperação da barragem de Massingir entregue a empresa chinesa As obras de recuperação... http://t.co/X68K82QaSe;1
AHHHHHH! QUE NOJO QUE NOJO QUE NOJO QUE NOJO! HÁ PESSOAS QUE ME METEM UM NOJO DO CARAÇAS!;1
Eu, a @anapssantosm e a @cagteixeira estivemos no balneário dos rapazes. Mas depois tivemos que sair, há coisas que não preciso de ver ahah;1
"""A pessoa que mais desilude é aquela que menos estás a espera.""";1
RT @CFigas: crossas, eu sei q estás a gostar mas já chega AHAHAHAH;0
Não gosto de jantar fora;0
Isto foi desnecessário.;1
vi uma cena num site e vieram-me as lagrimas;1
RT @MrRafaFerreira: Aquelas escadas para a FLUL que é um cheirinho a erva mas não é da relva cortada...;1
Sabes aquele sentimento que existia? Já não existe mais :s;1
Emigrar para as melhores cidades do mundo. Como procurar emprego em Berna http://t.co/XKUs0e4ZD5;1
Agora me lembrei porque nunca vejo o #5meianoite ... muito fraquinho;1
LISBOA 14º... http://t.co/F4yhugpKR1;1
Tinha almondegas mas ew entao fui fazer uma salada;1
Vou ver supernatural, cya;1
A capa do CD http://t.co/C9EaWiIBAH;1
é estranho quando uma pessoa ja te foi tanto e agora ja não é nada;1
Não .. Não quero saber;0
@anokastavares e é em Lisboa, não no rio.;0
EPA MAE TENHO FOME TIVE A ARRUMAR O QUARTO O DIA TODO NE;1
Adicionei aos favoritos um vídeo do @YouTube de @siul_silva http://t.co/50TS4UTgN9 presente de aniversario;0
Vai à merda;1
New promotion: Promoção Natal  - Exclusivo a fãs Facebook! http://t.co/8gGLhf2AuA;1
@souhopeless obrigadooo;0
#PessoasQuePitavaSemHesitar eu ia mencionar a @souacat mas já disse que era todos os meus seguidores ja não faz sentido ahahah;0
estou mesmo com dores de cabeça..;1
@Miriette acho que so vamos mudar no terceiro nivel..;0
@miguelsaraiva97 @Catarina_ly @OSurfist falso;1
"RT @Estadao: Pimentel busca filho com helicóptero do governo; assista https://t.co/cCf56At61X https://t.co/YqAHmv3XFL";1
Passou o intervalo todo a falar deles e ainda falou deles nas aulas, que chato;1
@goncalocaseiro já estou a esticar, deixa lá ahah;0
"Aquele momento em que tenho de me ir pintar para sair e penso ""ai que seca"".";0
isto sim é música #MTVEMA;0
Fizeste porcaria...;1
A Secretaria de Estado de Cultura de MG recebe sugestões sobre a Lei Estadual de Incentivo à Cultura. Saiba mais: https://t.co/jzAc3I4MUv;0
RT @Nelson_Andradee: Saudades tuas !? Bitch please, por acaso chamas-te Verão ?;0
mas eu sei que não posso;1
Mas sim... continuando;1
"RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…";1
@c_a_tita Não. Sou muito envergonhado, sabes!...;1
RT @Nelson_Andradee: #NãoGostoDaMinhaEscolaPorque É bué secante;0
RT @cleuberdacunha: Governo em calamidade financeira: BB avisa Justiça que Minas não tem recursos https://t.co/9YFYbTqIKQ;1
RT @Silvio_MKT: Fernando Pimentel PISA e COSPE em cima dos mineiros, é impressionante a cara de pau desse sujeito.https://t.co/MSqSlDMRAr;1
Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos https://t.co/4pItzRbFCv;0
adoro odiar pessoas;0
o campos ficou triste por eu ser da syny hahaha sorry campos2;0
"DICA MH
Faça uma tortilha profissional:

http://t.co/ea7weckLUe http://t.co/5duITAQFfa";1
Diário Miguel Simões  is out! http://t.co/wkwXAOLvnq;1
Ja tou farta de fazer o relatorio... alguem quer fazer por mim ou?;1
RT @filipasofs: @goncalogoncalve boa tarde gonçalitoooo;0
"Lindo... ""@aquilespinto: Este clássico Ford não precisava de vidros escurecidos. Tinha Cortina. http://t.co/FoIQCWNQHF""";1
"BB avisa Justiça q governo de MG não tem recursos em conta judicial https://t.co/FfqAz4hZVt https://t.co/4DbFvAZw6F
Pimentel raspou o tacho";1
Acho que vou apagar o twitter o facebook e o crl. Deprimir em tanto sítio chateia.;1
@DiVieira6 baixo nível !;1
abracinho, @manuelparreira . Ter uma série de piadas alinhavadas e ter que as descartar não é fácil, eu sei. paciência.;1
Tenho as mãos geladas;0
Windows faz 30 anos http://t.co/8KIhXaxgZ5;1
RT @HenriquMonteiro: Portugal não tem dimensão para fazer uma pura política de interesses, mas infelizmente esqueceu também os princípios…h…;1
esqueci-me de comprar uma lâmpada e agora n tenho luz no quarto;1
"Coisas da Matemática.

Quem 60 ao teu lado e 70 por ti,
vai certamente rezar 1/3
para arranjar 1/2
de te levar... http://t.co/laHUofcnrn";1
- preciso que te preocupes comigo outra vez .;1
@souaforeveralon OBRIGADO S2 S2;0
"Eu aflita a dizer que isto não me sai do dedo e ela só me disse "" agora trocamos de namorados"" mas estas bem krida ?";0
"Peça ""Elis, a Musical"" terá versão adaptada para transmissão via internet: Montagem recria a carreira da canto... http://t.co/ooj5VRxg5m";1
Fernando Pimentel entrega viaturas à PM em Governador Valadares  https://t.co/SobrDI23Rj;0
RT @Estadao: Em calamidade financeira, MG compra dois helicópteros https://t.co/VzvU4VQumR https://t.co/iXi3fGq5L7;1
"WWE na SICRadical kkkk nunca irei crescer caralho 
#JohnCenaVsRyback #Almoçandokkk";0
"Se o afrojack fosse o ""worst dj"" nao tinha estado no tomorrowland varias vezes no main stage lel";1
estou num mood de sacar musicas, tenho que comprar outros fones , fuck;1
"anitta é mais odiada do que segunda feira só acho #ChalancoÉMelhorDoQueVcAnittaRebocaNaCara""";0
Paixão de Ler 2013 http://t.co/Sqwvptl5Du;1
até enerva as pessoas pequenas estarem sempre a dizer ''as baixinhas são as melhores'' eu ca acho que sao as mais estupidas;1
Boas Tardes;0
@why_so_siriouss TAÇA ESTUPIDO;1
RT @KelsonDuany: Quero estar no teu pensamento quando sorrires.;0
@AnaPerryJr Manda-me tu as sugestões que eu escolho bby;1
Escola do Legislativo é tema de mestrado na Universidade de Portugal https://t.co/gAO3jRnGrE https://t.co/N7UtRudlE7;0
@kelnuno não entendi essa;1
e quando pensas que as coisas não podem piorar, elas pioram;1
@maddy_a9 a sério? Oh agora nao sei :'((((((;1
Homem invade fórum para matar juiz e é morto por segurança em Unaí, MG https://t.co/FliL5sldFr https://t.co/jjNoylaG80;0
Acabei de publicar uma foto @ Mercado de Vinhos http://t.co/XBKrAhnwNA;1
Os de carnide só se ouvem quando estão a ganhar. Ficam calados que nem ratazanas.;0
Genealogias da Cultura | Luís Carmelo | Lançamento http://t.co/Zx8Qm8XdMM;1
"Eu encontrei esse cãozinho na mata do paraíso numa "" visita de estudo """;1
ela está mesmo desanimada :c;1
Uma nova solução para vinho a copo http://t.co/Ao6k85XySP;1
MINHAS AMIGAS , MEUS AMIGOS , FERNANDO PINÓQUIO PIMENTEL , ESTE GOVERNADOR PETISTA PETRALHA DE MINAS GERAIS , QUE... https://t.co/jZedTYurR0;1
Parabéns Eminem.;0
#Economia BCE baixa taxa de juro para novo mínimo histórico http://t.co/ZQ1b9vzjRg Em http://t.co/MDmhqgtnSp;1
RT @vitimasBancoop: Com três anos, presídio privado em Minas Gerais não teve rebeliões https://t.co/4rUEVaiFcs;0
- nao percebo porque te estas a afastar enfim ..;1
RT @KikoisHot: Ai mas cantam todos tão bem...só que nao #MTVEMA;0
falei bem agora, ok vou continuar assim :3;0
@GasBong a minha sorte é não ter aulas esta semana portanto as greves não me vão afectar.;0
RT @Timothy_Blenman: Polícia Federal e Polícia Civil combatem roubo de cargas em Medina, MG https://t.co/GfyjQpPH4p https://t.co/sDfc19qZig;0
"RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…";1
@sonia_vbarros ahah estávamos literalmente a stalkar uma a outra, quando acabasse já tinha decidido que te ia seguir também;0
@Meiiiireles Awesome!!! E qual foi: o 1 ou o 2?;1
sexta feira vou estudar pó picoas plaza;0
@margueritebene nem isso fazia com que o El corte inglês ou o Amoreiras deixassem de ser secantes;0
Desde o concerto deles em Setúbal que tou a espera de novidades sobre o novo album deles fogo;0
@Leonor_Monteiro vai para a parede do meu quarto ahahah;0
RT @ElNinoCaramelo: @andreiasdrm Peço desculpa oh portuguesa espanho do sporting chamada Carbonero.;0
"Valha-me Deus @ T' KIERO Odivelas Bar 
HOJE, 05 NOVEMBRO
Radio Utopia - O som de uma nova realidade! http://t.co/uehQanC6H3";1
odeio que se metam na minha vida.;1
"Já conhece o nosso site? Visite-o e conheça a nossa gama de serviços e produtos.

http://t.co/BmNhIFXuMd";1
@Patrici51286838 tás a gozar? que porcaria e agora?;1
Vagina Suave gostas de Mac Miller?;1
"Publiquei 10 fotos no Facebook no álbum ""Metropolitano Málaga"" http://t.co/yYl1EcysF1";1
Quando se esta sem telemóvel o Viber é tipo salva-vidas;0
RT @ABigTasty: Planos para hoje : estudar;0
RT @Nelson_Andradee: A voz deste gajo até se sente nos ossos;0
@JoaoAzevedo17 obrigado mano .. Abraço;0
Já fiz a apresentação de português;1
Eminem... tivemos saudades tuas !;0
Conjuntura: Mapa: Mais de metade dos países do euro continua com o PIB em queda http://t.co/WQc4oU3SRx;1
ainda falta imenso para tocar;1
erque_chabango ñ esquece filho @ Rola's Palace http://t.co/5VyqQQ5QzO;1
Publiquei uma foto nova no Facebook http://t.co/bwAeh3Dsi2;1
Nuno Gomes: Não está a ver o Benfica http://t.co/42DGyPR0kW #spotmais;1
Aquecimento global é inevitável e 6 biliões morrerão, diz o cientista James Lovelock http://t.co/TTrDfFXRTu;1
Sinto-me exausta;1
RT @Nelson_Andradee: #SaudadesDeQuandoEu Era uma criança sem preocupações e stress;1
@GoncaloBaltazar boa sorte !! :o;1
Bom diaaaa! (Ainda n tinha dito pois não?!);0
Ironia é o país que votou contra a libertação de um homem declare luto nacional pelo mesmo #Mandela;1
@RicardoBugiBoja ahahaha eu acho q ja te disse bued vezes q me chamo frederica mas pronto;0
Que lindaas http://t.co/K0RzfR86MM;1
está mto solinho, é o que safa;0
RT @JNegocios: União Europeia: Bruxelas ameaça abrir investigação contra Alemanha devido excedente externo elevado http://t.co/vrMbedWhIO;1
Amo tanto a minha roupa;0
Este mês pus laranja e vermelho.;0
Então treino meu, o que vamos fazer hoje? 👊💢💪 (@ Mega Craque Clube) http://t.co/WaoTtifeTk;1
Diogo Alves - Grupo: Portugal é para acreditar. http://t.co/roppUffXUq;1
@cat_silvestre same ,deve sair a arte grega :((;1
A saudade um dia passara ??;1
RT @carlinibh: 'Jeitinho Kalil': novo prefeito de BH almoça de marmitex e elimina traje formal - Politica - Estado de Minas https://t.co/oG…;0
Não gosto dos meus vizinhos. Fazem barulho demais.;1
"ZEZÉ DI CAMARGO &amp; LUCIANO - Amor selvagem (legendado) http://t.co/Rtt6tuko0P";1
Odeio ficar c expressões de pessoal de outras cidades;1
Quem perde o teto, ganha as estrelas.;1
RT @omalestafeito: que raça, Sporting! Obrigado;0
Boa noite S2;0
@Barbara_Shing deviamos era de fazer chamada de grupo, eu, tu, o holandês e o americano ahahha;0
Suspeito de tráfico de drogas é detido com mais de R$ 22 mil em Juiz de Fora https://t.co/Ai4JTmkNSy https://t.co/E9fNCicGRb;0
"""Dji vestido juntinho descendo ate ao chao""";0
boa tarde;0
I'm at CONSULTORIO Consultores de Comunicação http://t.co/T8km6ySvRk;1
e a dar festinhas;1
E depois diz que curtia boé de mim .;0
@mariaaadaluz mas eu dou descansa ! :DDDD;0
A viviana agora chama-me criança feia .;0
@AmendoinPoGordo ahahah pois quando se vicia e gosta mesmo de ver é assim;0
RT @Record_Portugal: #Benfica - António Figueiredo: «O #Sporting gostava de estar no lugar do Benfica» http://t.co/er2aep7lRn;1
Porque é que a deflação é catastrófica para Portugal? http://t.co/azdYk2hvbv;1
@onlycharlottee montagem feita. http://t.co/7mAYuld0jX;1
@marinahatesu com meias.;1
@PMMG190 - Menor é apreendido com drogas em Nova Lima https://t.co/HB1KTUeCxU;0
Bom dia :);0
RT @fredericasilvaa: ter aulas dia 16 e 17 faz tanto sentido como.... deixem estar, simplesmente não faz sentido;1
#timbeta #globo Vacinação contra febre amarela é intensificada na zona rural de Uberaba https://t.co/vMUM0VkVQg #OperacaoBetaLab #Sigodevo…;0
Era brutal, andava tudo quentinho;0
tenho o dom de estragar sempre as coisas.;1
Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos https://t.co/e34wkSEwI4;0
@rafongalinda desculpa Rafa, a serio... esqueci-me que não sabes quem é o teu pai...;1
Publiquei uma foto nova no Facebook http://t.co/xA2GZ5NwJ3;1
Lábios carnudos são tão melhores que lábios fininhos.;0
"00:00 tudo maravilhoso para sempre &lt;3";0
E ao Chiado também #LT;0
RT @Nelson_Andradee: Miley ! Começa o twerk e as lambidelas em martelos ! #MTVEMA;0
Gosto das bolachas da cuétara flakes;0
@2lost_4you_babe Situação complicada portanto.. Tu é que sabes o melhor a fazer, mas espero que ele te dê valor pelo menos! Boa sorte linda!;0
#50fatosSobreMim gosto de mel (entendam como quiserem);0
Agora se me disserem que curto alguém e quero algo mais... é normal no problema. Quem não anda nisto é que... http://t.co/On6egPeyAs;1
#50fatosSobreMim #47 vejo no Zayn Malik o meu homem de sonho;1
Cada vez que me mandam pedidos de jogos no facebook só me apetece chorar.;1
@ironizedaxl tweeto neste? Ahah, sim não é muita matéria;0
Suspeito de tráfico de drogas é detido com mais de R$ 22 mil em Juiz de Fora https://t.co/Y2OBDvfpM3;0
Vou comer pizza hoje,OLÉÉ kkkk;0
Sou um criança http://t.co/GSp75Sl5Ry;1
Ou se calhar nao, se calhar foi bom ter dito aquilo tudo;1
@Filipaavg nos somos quase gêmeas;0
Até tem a sua piada quando ele fica com ciúmes;0
só vou matar o sapateiro;1
"Volta Ricardo, tás perdoado "" Benfica-Sporting, 4-3 (a.p.): Rui Patrício fez a vénia - Taça de Portugal "" ( http://t.co/nqAAMTNVIW )";1
Schneider Electric comemora 10 anos das Soluções InfraStruxure: A Schneider Electric comemorou, no passado dia... http://t.co/td11Gx6V9O;1
@catsaantoos oiii tudo joiaaaaa;0
Boa tardeeee s2;0
"O Drake é tão asdfghj &lt;3";0
teve, teve a beber e muito, nem queiras saber -.-;1
acho que segunda vou ter de ir fazer analises porque senão a minha mãe não se cala com aquilo;1
A primeira página do Diário Económico http://t.co/b23i9iLDJ0 #Economia;1
ai vidinha;1
Finalmente twitter no movel;1
Em calamidade financeira, governo de MG compra dois helicópteros https://t.co/df3RivXxTL by #VEJA via @c0nvey;1
Bom diaa;0
"RT @N_Carvalheira: BB e governo de Minas travam disputa sobre depósitos judiciais 

https://t.co/UZmWl3LKZz";1
O InCI produziu um esclarecimento sobre o fornecimento de serviços de Plataformas Eletrónicas de Contratação Pública…http://t.co/LMl0V3sxhO;1
RT @MarianaPiR: Nao sei mesmo o que e que vou fazer na passagem de ano!;1
amo-te;0
@supahcosta Então usas qual? Não metas uma querida anon azeiteira triste;1
RT @az8ona: Já acabei de ver os vídeos todos! Foram 10!;0
Falar mal nas costas não faz sentido nenhum, nunca o fiz e nunca o farei.;1
RT @OGloboPolitica: Com três anos, presídio privado em Minas Gerais não teve rebeliões https://t.co/Pls2dpH7j4 https://t.co/7u5I9Kqa1F;0
Futsal é vida, e o Benfica no futsal é para SEMPRE !;1
Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos https://t.co/syoWcIyhKP;0
E aí, valeu? http://t.co/zkyAaTaCNz;1
Mas eu devia de me deitar cedo para descansar // Não consigo;1
Não fiz nada e sinto me cansado com se tivesse feito :/;1
@beatriz_alhinho ja me esquecia, estas desculpada vez depois ahah s2;1
Nada é para sempre, podes até não ver a data, mas tudo tem o seu prazo de validade.;1
Calhámos no grupo da alemanha e é logo o primeiro jogo. Ui.;1
Não sei qual é a parte que tu não entendes que eu te amo :c;1
"mas como todas as histórias, há sempre aquele ""mas""";1
BB avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/faYJRSVJS5 by #folha via @c0nvey;1
"&lt;3 RT @arianapita o meu header é super fab só porque está lá o @KikoisHot";0
RT @Nelson_Andradee: Auto-estima é mesmo o quê?;1
Boa altura para apontar já na agenda: Dia 8 de Dezembro: Convenção Democrática Nacional http://t.co/jnE7XbF9Tk;1
Amigos pra vida, São outro nível;0
@JoanaMorgado2 a gramática é fácil, consegues na boa... E depois tmb e fácil falar sobre os heterónimos se estudares;0
RT @SICNoticias: Banksy surpreende com venda surpresa de obras originais por 50 euros em Nova Iorque http://t.co/2izHjdoHjO;0
*Tentativa de chegar ás 3000 músicas na playlist!;1
Tem certos perfis porno que ficam favoritando meus tweets, se acham que vou passar a segui-los, estao bem enganados.;0
amanhã não tenho metade da aula de fisica ahahah sou tão feliz;0
mas eu adoro fanta;0
Por eu ter estado lá para te ajudar por causa daquela **** eu descobrir quem és, e es mt especial amt JOÃO F.  podes contar sempre comigo;0
fomos ao pc da livia , escrevemos tanta merda no twitter dela nem imaginam;1
@melissarbrito também acho !;0
tou apaixonado. o vodka é tramado.;1
Ricardo Araújo Pereira - Os incorrigiveis #4: http://t.co/pmiKzRhovh via @youtube Este homem é mesmo um génio;1
Portugal: juros da dívida a subir nos prazos mais longos http://t.co/FmhDUnyoSA;1
Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos https://t.co/ITcqrHV71B;0
CGTP cancela marcha na ponte 25 de Abril e marca concentração para Alcântara http://t.co/wkx9CJlWN3;0
Eu preciso da tua atenção, do teu carinho, de ti.;0
@asmadalenaaa boa noite batata frita s2;0
Acordei tão bem hoje;0
Jornal de S. Miguel de Acha http://t.co/pZaHbmUAHt;1
RT @homereatadonut: ando super sensível lol;1
RT @dmggg26: não gosto de ver a minha melhor amiga mal.;0
Nem vou rir com certas coisas que vejo.;0
@monastronaut lolol é bem mais caro,mas valeu a pena!xD sebastien ainda ha! Se te despachares consegues!loool;0
"Fresquinho na FNAC :-) Uma ideia para este Natal ;-) http://t.co/IdsggxCoE1";1
Boas noites;0
A minha reaction a certas coisas é tão Oh My Fucking God!!!!!!!!!!!!!;1
A QUE HORAS É O JOGO?;0
Alguém me pode dizer quanto está o futsal ?;0
bom era poder fazer esta viagem contigo.. Só nos os dois;0
O Rui tá a sofrer de amor;0
Metro pára novamente a 15 de Outubro http://t.co/3D2dO6zrug;0
Tx de desemprego a cair 1pp por trimestre: política de emprego (legislação laboral, formação, medidas ativas) a produzir resultados;1
Veremos @cornetaeuropa: Portugal estreando justamente onde primeiro pisaram. Alguém já avisa que dessa vez os espelhinhos não vão funcionar.;1
ouvindo monsta;1
"RT @chINESacute: música: on
mundo: off";0
RT @adilsonjr11: BB avisa Justiça que governo de MG não tem recursos em conta judicial. + Helicóptero o Gov de Minas o Pilantrel tem. https…;1
"Londres como um paraíso fiscal? ""London’s Great Exodus - http://t.co/8VOdVtVWdg"" ( http://t.co/Gl0e1s1000 )";1
I'm at Campo Pequeno (Lisboa) w/ 2 others http://t.co/XGfxuHDVR1;1
Quando a areia está a ferver de tal modo que até queima os pés, queixamos-nos.. Ag dava tudo para poder estar a queixar-me disso!!!!!;0
Quatro homens são presos por tráfico de drogas em Janaúba  https://t.co/dy9pa1Ku8b;0
''dava um ano da minha vida por mais uma noite contigo'';0
@ibdatpmf ché o: Olá, tudo e contigo? :o;1
RT @prosapolitica: Mesmo em 'calamidade financeira', governo de MG compra mais dois helicópteros https://t.co/JKKYSX8Fgg https://t.co/lhcjG…;1
Isto sim é um jogo. 3-2.;0
Meu deus;1
"""Não me castigues por te querer ver outra vez.""";0
Amanha vai haver beef entre Marianas;1
Publiquei uma foto nova no Facebook http://t.co/0HlwkQEL2b;1
Porra que ambiente. Amei.;0
XXI festival Sete Sóis e Sete Luas - http://t.co/nbESWIOxvq;1
@Shyznogud a boa imprensa tb se constrói assim http://t.co/iBkO7Gm0aW;0
@Ru10_SLB nop, e agora com o empate do zenit volta a depender de si só para passar;1
bi4all recebe prémio Empreender 2013: A bi4all foi uma das grandes vencedoras dos prémios Empreender, tendo o... http://t.co/DNR0mQ5KCy;1
@carolinacamocho não são giros? Hei de ver o teu caixote do lixo desculpa lá.;0
RT @TatianaCrespo8: Tenho tantas saudades e perciso tanto mas tanto de ti melhor amigo '-';1
Gostei de um vídeo @YouTube de @miguelluzp http://t.co/qNWCCK1IjT 10 maneiras de mijar;1
ouvir música no autocarro é tão deprimir.;1
Hoje tive um horario muita estranho;1
Mas aposto q vou falar cm ele , não aguento estar mal cm ele , o pior é q eu acho q ele hoje na escola se riu d mim #Weird;1
Estar sozinha em casa de manhã more like dormir muito;0
"RT @_Gulmour: Não façam da morte do Mandela uma coisa ""normal"" o Mandela revolucionou a África do Sul e o mundo.";1
Nexus 5 e Android 4.4 'KitKat' devem ser lançados no próximo dia 28 - http://t.co/NWEu45HCns http://t.co/4qzFRQkcAm;0
Agr está a relembrar cenas do passado .;0
e ontem tavamos a combinar um dia e encontramos nos hoje ownnnnn;0
Gostei de um vídeo @YouTube de @cellbitos http://t.co/Zzdw6rwJsu CAIXA POSTAL #01;1
és capaz de transformar o amor , em ódio , parabéns , assim vais longe (:;0
@joana_velez não tem piada D:;1
RT @duusales: Este jogo marcou tanto a minha infância http://t.co/cuMKIDFN9D;1
O twiiter ta vazio;0
RT @DiogoCarneiro28: Bom dia Guigs s2;0
Como assim @iniiii6 ? Eu nao sei fazer bifinhos com cogumelos #SereiHomem?;1
a sério fico cansada de tirar fotos sempre iguais;1
RT @IsraelinPT: Passatempo 6 Ciclo de Cinema Israelita. Saiba mais na nossa página do Facebook. http://t.co/O46ZKhNjlG;1
RT @pequenaqua_qua: leoes que faziam raw viraram gatos que fazem miau... :s;1
Reunião com o orientador via skype! Mais nervosa agora que na faculdade lol;1
"PINN: Últimas PINN: Portugal: Governo diz que o ""pior já passou"" http://t.co/IGwupWo3DR #PINN";1
RT @vando_correia: Os nomes e valores da Lista de Furnas ...GOVERNADOR-MG Aécio Neves PSDB-MG 5.500.000,00... https://t.co/Ly6gfVkCkF https…;1
aaaaaaaaaahhhhhhhhh, nao é isso :o;1
@martimsurf mas desde que o sporting ganhe...;0
@_Catarinne @inesfilipamr eish... logo hoje que eu nao vou conseguir ir desde o principio :s vou tar a trabalhar ate tarde...;1
Bom dia Pq não tive a primeira aula;0
É que é bom mas irrita-me idk;0
Leandro e Leonardo ★♫♡ Tô Querendo Você★♫♡ http://t.co/0Q2oBVs7K4;1
e ele sabe que gosto dele , e disse que gosta de uma chavala ( tipo a desabafar);0
"Pode parecer fútil, mas fico mesmo chateada. Se tivessem só ""velhas"" ou eu tivesse deixado de ""gostar"" delas podia as dar a quem precisa...";0
O Programa BDMG Municípios Mineradores oferecerá crédito para financiamento a municípios que tiveram queda na... https://t.co/OV2yJy8YLJ;0
Hoje estaremos em Amadora ministrando a palavra de Deus, esperamos por você compareça e juntos vamos adora a Deus. http://t.co/HyPXnI5GFW;1
Informações importantes relativas aos workshops  - http://t.co/K8VDjJYAw0 http://t.co/2UHlLY2Zmx;1
Miami pode estar em maus lençois quando se vê ameaçada pela erupção de um super vulcão... #ErupçãoemMiami às 16h07 no #SyfyPT;1
mt bom http://t.co/Yjcl3v8ggH;1
"Pessoas que alteram a tua maneira de agir e te fazem querer ser melhor &gt;&gt;&gt;&gt;&gt;&gt;&gt;";0
Às vezes parece que ninguém está do meu lado, mesmo estando.;0
entrei na escola às 08h15, já são quase  19h e ainda não sai daqui... como eu adoro a escola... --'';0
Maxi manda-se para o chão // relatador: não ha duvidas que é falta;0
RT @brenopepa: Tenho 3524 pontos no #Blablablametro. Transforme sua influência social e o uso do seu #TIMbeta os benefícios. http://t.co/zH…;0
Quando vou estudar para o teste? não vou! XD;0
RT @necineidedanta3: Polícia Civil faz operação e prende suspeitos de tráfico de drogas em MG: Prisões e apreensões foram realizad... https…;0
Secretário de Saúde afirma que novos casos de febre amarela em Minas estão em declínio https://t.co/infVa5htbU https://t.co/tQDQ7G3Z9v;0
tenho mesmo má circulação, as minhas mãos estão sempre geladas. já não em lembro da última vez que estiveram quentes;1
